objectID,userID,objectType,broadperiod,rightCorner,collection,museumCollection,site,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-50360,433,Sword,Bronze Age,,Private - Mr. Peter Lews,Private Collection,"England,Wiltshire,Market Lavington,Spin Hill,Found by Mr. Peter Lews while searching with a metal-detector in July 1997",England,Wiltshire,"Spin Hill, Market Lavington, Devizes, Wiltshire Sn10 4nr, UK",,,SU 008 547,,7,1997,1st frag 229; 2nd frag 120,29 (2nd frag.),,1st frag 170; 2nd frag. 87,,,blade 6,,,Single Find,"Dimensions: L 229 mm; Wt. 170 g blade 6mm thick; 2nd frag - L 120mm; Width 29mm; Wt 87 g,Typology: sword steeply pitted shoulders, 6 small rivet holes w/5 rivets. Tang + shoulders flanked by 9mm high flanges. Slot in tang.,Condition in 2 parts - hilt and blade",,,Joellen McGann,https://farm6.staticflickr.com/5746/23576552451_0605847750_b.jpg,https://farm6.staticflickr.com/5746/23576552451_0605847750_b.jpg,https://www.flickr.com/photos/115096994@N02/23576552451,superuser,SwordsPt3
BAI-51194,433,Leaf shaped sword,Bronze Age,C,"Private Collection,W.C. Wells Esq., Sudbury, Harrow, 21.6.20,ex Albert Way's Coll.",Private Collection,"England,Thames,Essex,Thames at Barking",England,Essex,"Barking, Greater London, UK",51.5389922,0.0804245,,,,,541,38,,396.9,Slight greenish bronze patina.,"Smooth, golden bronze showing.",5,,,,,,"Once thought to be Putney, but W. C. Wells subsequently deciphered the old label as BARKING (ex. Albert Way Coll.) Information obtained from W. C. Wells, May 1937.",Joellen McGann,https://farm2.staticflickr.com/1656/23567915543_7453d18838_b.jpg,https://farm2.staticflickr.com/1656/23567915543_7453d18838_b.jpg,https://www.flickr.com/photos/115096994@N02/23567915543,superuser,ThamesSwords
BAI-51201,433,Leaf shaped sword,Bronze Age,IIc,"Private Collection,Thos. Allworthy, 14 Grays Inn Rd., W.C.,31.5.20",Private Collection,"England,Thames,London,Battersea (from Thames)",England,Greater London,"Battersea, London Sw11, UK",51.465339,-0.1801042,,,,,706,from 40 to 52,,1006.4,No patina,"Smooth, mostly golden bronze colour, a little pocked.",8 to 10,,Bronze,,,,,Joellen McGann,https://farm2.staticflickr.com/1624/23567911003_e099c8db6e_b.jpg,https://farm2.staticflickr.com/1624/23567911003_e099c8db6e_b.jpg,https://www.flickr.com/photos/115096994@N02/23567911003,superuser,ThamesSwords
BAI-51204,433,"Sword ""transitional""",Bronze Age,O,"Mr. G. H. Tugwoll, Newlands, Victoria Drive, Brighton, 1926,Given to him by his uncle over 50 years ago (c. 1885), he being a doctor (Dr. J. Waiterwood) and at that time an old man (c. 70). It was given to him by a patient when he was a young man, i.e. 1845 at the latest.",Private Collection,"England,R. Thames,Battersea,London",England,,"Battersea, London Sw11, UK",51.465339,-0.1801042,,,,,508,47,,493,"Dark, ""peaty""",Smooth,9,,,,"In excellent condition, edges very sharp. Four louvre rivets in grip.",,"This sword has been seen by G.F. Lawrence, who has approved of its being genuine and of a patina seen on other Thames bronzes. See R.E.M. Wheeler in Antiq. Journ. VII for type.",Joellen McGann,https://farm2.staticflickr.com/1479/23567909113_f578dc09bf_b.jpg,https://farm2.staticflickr.com/1479/23567909113_f578dc09bf_b.jpg,https://www.flickr.com/photos/115096994@N02/23567909113,superuser,ThamesSwords
BAI-51243,433,Sword,Bronze Age,IIIa,"Brentford Public Library,Layton Collection, 01356,Now in The London Museum",Museum of London,"England,Thames,Middlesex,Brentford,Towards Middlesex shore, above Great Western Dock,May 1864",England,Greater London,"Brentford, Greater London, UK",51.4863958,-0.3216623,,,5,1864,557,"blade 33, 26; hilt plate 59",,,,"Golden brown bronze, with black stains of patination.",blade 6,,,,4 rivet holes with 3 rivets. Blade has a double bend. Edges bent under at A.,,Inacc.,Joellen McGann,https://farm2.staticflickr.com/1498/23567887213_a976dcfb50_b.jpg,https://farm2.staticflickr.com/1498/23567887213_a976dcfb50_b.jpg,https://www.flickr.com/photos/115096994@N02/23567887213,superuser,ThamesSwords
BAI-51252,433,Sword,Bronze Age,IIIa,"Reading Museum, 264:47,T.C.B. Collection",Reading Museum,"Thames,Middx.,Teddington,Dredged from the weir pool.",England,,"Teddington, Greater London, UK",51.4277844,-0.333653,,,,,,,,,Dark sepia,Good,,,Bronze,,Very good condition although the hilt is missing. The break is an ancient one.,,J. Wymer,Joellen McGann,https://farm2.staticflickr.com/1617/23567881023_abe5d73674_b.jpg,https://farm2.staticflickr.com/1617/23567881023_abe5d73674_b.jpg,https://www.flickr.com/photos/115096994@N02/23567881023,superuser,ThamesSwords
BAI-51255,433,Sword,Bronze Age,C,"Brentford Public Library,Layton Collection,01335,Now in The London Museum",Museum of London,"England,Thames,Middlesex,Twickenham,Bed of Thames, off Pope's Villa, 20 yds. from Middlesex shore.,1 October 1884",England,Greater London,"Twickenham, Greater London, UK",51.4467444,-0.3281887,,1,10,1884,482,hilt 39; blade 41,,,Golden brown bronze with black patina over it.,,blade 8,,,,Two rivets. End of hilt damaged. Good edges fairly sharp.,,,Joellen McGann,https://farm2.staticflickr.com/1613/23567878903_00cac590e1_b.jpg,https://farm2.staticflickr.com/1613/23567878903_00cac590e1_b.jpg,https://www.flickr.com/photos/115096994@N02/23567878903,superuser,ThamesSwords
BAI-51260,433,Sword,Bronze Age,IIb,"Brentford Public Library,Layton Collection,01368,Now in The London Museum.",Museum of London,"England,Thames,London,Wandsworth,Thames ballast nearly opposite Feather Public House,27 July 1863",England,Greater London,"London Borough Of Wandsworth, Greater London, UK",51.45190115,-0.19950823955687000,,27,7,1863,716,hilt 64; blade 47,,,Dirty brown blackish patina.,,blade 7,,,,10 holes. Blade is bent up 62mm from point. Good condition.,,"Inacc.,Drilled 3/2/65",Joellen McGann,https://farm2.staticflickr.com/1549/23567875623_f14d2a7521_b.jpg,https://farm2.staticflickr.com/1549/23567875623_f14d2a7521_b.jpg,https://www.flickr.com/photos/115096994@N02/23567875623,superuser,ThamesSwords
BAI-51261,433,Sword,Bronze Age,IIb,"London Museum, A.9505",Museum of London,"England,Thames,London,Wandsworth,River Thames",England,Greater London,"London Borough Of Wandsworth, Greater London, UK",51.45190115,-0.19950823955687000,,,,,541,38,,392,Dark brown patina,Rough,8,,,,Slotted + flanged hilt. 4 rivet holes (larger than shown). 1 rivet.,,"Inacc.,Drilled 3/2/65",Joellen McGann,https://farm2.staticflickr.com/1443/23567875353_66e52f8b7a_b.jpg,https://farm2.staticflickr.com/1443/23567875353_66e52f8b7a_b.jpg,https://www.flickr.com/photos/115096994@N02/23567875353,superuser,ThamesSwords
BAI-51265,433,Leaf shaped sword,Bronze Age,IVa,"Guildhall Museum,Gunston Collection, bought 1865,Catalogue p. 2 no. 8",Guildhall Museum,"England,Thames,London,Westminster,Found in Thames at Victoria Embarkment near Somerset House, London",England,Greater London,"Westminster, London, UK",51.5004439,-0.1265398,,,,,557,38,,552.82,Slightly pitted patina,Yellowish,8,,,,,,,Joellen McGann,https://farm2.staticflickr.com/1584/23567872673_1d517fa4a4_b.jpg,https://farm2.staticflickr.com/1584/23567872673_1d517fa4a4_b.jpg,https://www.flickr.com/photos/115096994@N02/23567872673,superuser,ThamesSwords
BAI-51267,433,Leaf shaped sword,Bronze Age,IVa,"Museum of Archaeology + Ethnology, Cambridge,21",MAA Cambridge,"England,Thames,London (near),The Thames",England,Greater London,"London, UK",51.5073219,-0.1276474,,,,,513,"blade 37.5; hilt plate 46, 14.5",,432,Many shades of brown patina encrusted parts mostly white + some green.,Rough + encrusted in places. There is some fine gravel adhering.,blade 6,,,,"No bead on faces, but with a very slight hollow bevel on cutting edge. Two rivet holes on upper part of hilt plate + 2 more on the narrow part of hilt plate - the expanding plate of which is missing.","Prehistoric Bronzes 47. Catalogue is lost.,Foster Bequest 238, Catalogue",,Joellen McGann,https://farm2.staticflickr.com/1523/23567871603_11343a287b_b.jpg,https://farm2.staticflickr.com/1523/23567871603_11343a287b_b.jpg,https://www.flickr.com/photos/115096994@N02/23567871603,superuser,ThamesSwords
BAI-51271,433,Sword,Bronze Age,IVa,"London Museum,Richmond Public Library,Lloyd Collection,811,Presumably London Museum accession no. 49.107.811,(1956)",Museum of London,"From the Thames, locality uncertain",,,London,51.5073219,-0.1276474,,,,,606,blade 41; hilt 55,,,Brown patina,,6,,,,4 rivet holes,,Inacc.,Joellen McGann,https://farm2.staticflickr.com/1501/23567869183_bfae1bbdcf_b.jpg,https://farm2.staticflickr.com/1501/23567869183_bfae1bbdcf_b.jpg,https://www.flickr.com/photos/115096994@N02/23567869183,superuser,ThamesSwords
BAI-51274,433,Sword,Bronze Age,,"London, Society of Antiquities Collection, B.24,(Presented 1860 by  Sudlow Roots, esq., from the collection of his father William Roots - No. 14)",Society of Antiquaries,"Greater London,River Thames,Kingston,""found in the Thames at Kingston 7 feet under the gravelly bottom, and nearly 2 feet deep in the blue clay, close to the missile hatchets and other arms found at the same place."" (no's 5&6) (c)",England,Greater London,"Kingston Upon Thames, Greater London, UK",51.4096275,-0.3062621,c. TQ 17 69,,,,429.5,"blade 37.1, 29.6; shoulder 41",,,Patches of olivey-brown sur. - poss. orig. p.; other patches fairly bright gold - not interference; rest rich to dark greens - lumpy and flaked,,max 55,,,,"Typology: most of bl. broad v. sl. convex midrib with marked concave e. bevs; bevels terminate in abrupt offsets below shoulders; v. thin but flattened ricassos; tang sides also mainly flat; midridge at tang and shoulders with concave flanking faces; bevelled surfaces around parts of rivet holes; tang end chisel-edged.,Condition: v. sharp edges, v. little dam.; sl. bend in length - tang-skew,Attached Material: blocking one rivet hole - poss. small gravel chip","a) P.S.A., I, 1843-9, 20-1,b) Arch. XXX, 1844, 490-2,c) P.S.A., 2, I, 1859-61, 83 no. 14","Labels/Markings: White ink inscr. ""B24"", loose hand painted label.,PIF, DF(C), SI; C; Rec. SN Feb.79; Source MV; Old Cards 1",Joellen McGann,https://farm2.staticflickr.com/1591/23567866543_3fbe40df5a_b.jpg,https://farm2.staticflickr.com/1591/23567866543_3fbe40df5a_b.jpg,https://www.flickr.com/photos/115096994@N02/23567866543,superuser,ThamesSwords
BAI-51276,433,Sword,Bronze Age,,"London, Society of Antiquaries Collection, B.25,(presented 1860 Sudlow Roots, Esq., from the collection of his father William Roots - no. 15)",Society of Antiquaries,"Greater London,River Thames,Kingston,""...found on the 9th of January in the present year (1854) by the ballast-heavers employed in deepening the channel of the Thames at Kingston, nearly opposite his house, nine feet under the superstructure of gravel, and resting about two inches in the blue clay. It was discovered within a few yards of the spot where an iron battle-axe had been raised about three years ago, and which Dr. Roots then laid before the society. This site is closely contiguous to that part of the river just above the new bridge at Kingston, where...""(a)",England,Greater London,"Kingston Upon Thames, Greater London, UK",51.4096275,-0.3062621,c. TQ 17 68,9,1,1854,688,sh. 61.3; hilt finial 38.2; min blade 31.3; max blade 42.3,,,Black-brown patina - specled deterioration to dull brown dry sur.; few extremities rubbed gold.,,bl. 9.4,,,,"Dimensions: L 688mm; Wsh. 61.3; W (hilt finial) 38.2; min W. bl. 31.3; max W bl. 42.3; max B. hilt fg. 10.0; T. bl 9.4,Typology: centre of hilt plate flat, but swelling at base to medial ridge of blade; [steryle] concave-lozenge section; end of hilt finial bevelled off; crest of hilt fg. strong but tending to flatten on shoulders; medial ridge - partly quite angular, partly slightly flattened; rivet round sectioned,Manufacture: ricasso v. [narrow] flattened - [pro...g] sl. indented outline; v. fine clean grooves - poss. cast variably diffuse e. bev. close to e. - close to tip develops into step moulding; shoulder-rivets with flat inner faces and occ. lips - punched; hilt ones with variable bevels around - poss. cast; stump in centre of hilt finial may be remains of cg. jet - or of tang, if so, re-worked in ant.; crude excesses of metal at dam. sh. - not fully worked?,Condition: Blade edges very good and sharp - very minor nicking only - much prob. recent as gold-flecked - as is v. tip which is just bent over; crack on one sh. anc. - dark brown - bending prob. and. too as no sign of recent interference; surviving rivet ""S"" bent - pres. dam.,Attached Material: patches of granular-textured and lumpy accretion - mainly in hilt - from context. prob.","a) P.S.A., 1, II, 1849-53, 199,b) P.S.A. 2, I, 1859-61, 84, no. 15.","Labels/Markings: yellow ink inscr. ""B.25""; loose tag label - Root's original,PIF, DF(C); SI; CI; Rec. SN Feb. 79; Source MV",Joellen McGann,https://farm2.staticflickr.com/1605/23567866013_612ec64e19_b.jpg,https://farm2.staticflickr.com/1605/23567866013_612ec64e19_b.jpg,https://www.flickr.com/photos/115096994@N02/23567866013,superuser,ThamesSwords
BAI-51188,580,Leaf-shaped Sword,Bronze Age,IVa,"Reading Museum,S253:45/1-2,Smith Collection",Reading Museum,"Berks,Bray,From the River Thames,October 14th 1912.",England,Berkshire,"Bray, Windsor And Maidenhead, Royaume-uni",51.5081925,-0.6988429,,14,10,1912,,,,,Varies from dark brown to light. Mainly poor.,"Poor mainly, although the hilt is in better condition.",,,Bronze.,,"The blade is outlined. This sword is in two pieces, the break being an ancient one. The metal is cracked on both sides of the break and the blade is bent near the tip.",,J. Wymer,Denis Antoine,https://farm2.staticflickr.com/1473/23566544254_3ca1234209_b.jpg,https://farm2.staticflickr.com/1473/23566544254_3ca1234209_b.jpg,https://www.flickr.com/photos/115096994@N02/23566544254,superuser,ThamesSwords
BAI-51200,433,Sword,Bronze Age,IIIc,"Brentford Public Library,Layton Collection 01333,Now in The London Museum",Museum of London,"England,Thames,Surrey/Middlesex,(between) Barnes + Chiswick,Thames ballast,1861",England,Surrey,"Chiswick, London, UK",51.4923137,-0.263818,,,,1861,263,blade 32; hilt plate 56; hilt end 44.5,,,Medium + light brown,"Smooth. Gravel encrusted on one side of hilt, encrusted with earth on other side of hilt.",bade 7.75,,,,Blade bent where broken.,,,Joellen McGann,https://farm2.staticflickr.com/1644/23566536324_aaa4baf75c_b.jpg,https://farm2.staticflickr.com/1644/23566536324_aaa4baf75c_b.jpg,https://www.flickr.com/photos/115096994@N02/23566536324,superuser,ThamesSwords
BAI-51211,433,Leaf shaped sword,Bronze Age,IVa,"London Museum, A27190",Museum of London,"England,Thames,Middlesex,Chiswick,Stranf on Green,R. Thames",England,Greater London,"Strand-on-the-green, London W4 3nq, UK",51.4877242,-0.2866045,,,,,574,"hilt 50, 41; blade 41",,,"Thin patina very dark brown on face, mottled blackish, other side mottled with rust colour, darker brown + black.","Smooth, except for slight encrustment + some light earth, mostly on hilt of other side + some spots of green encrustment.",blade 7,,,,"Slightly bent (hilt to tip).  Four fixed rivets, the longest is 20.5mm. Golden bronze shows on other side from A to B. The hilt is fluted (edges of flutes are rounded.",,Inacc.,Joellen McGann,https://farm2.staticflickr.com/1479/23566530164_82a929ae3f_b.jpg,https://farm2.staticflickr.com/1479/23566530164_82a929ae3f_b.jpg,https://www.flickr.com/photos/115096994@N02/23566530164,superuser,ThamesSwords
BAI-51213,433,Sword,Bronze Age,IIIb,"Brentford Public Library,Layton Collection,01362,Noe in London Museum",Museum of London,"England,Thames,London,Hammersmith,Thames ballast, a few yards from the shore in 7 feet of ballast opposite Hammersmith Mall.,September 1862",England,Greater London,"Hammersmith, London W6, UK",51.49740025,-0.22532832290105400,,,9,1862,655,hilt 67; blade 45,,,Dirty brown patina. Blackish,,blade 7,,,,"Indented lines along blade hilt to near point. Good condition, six small rivet holes and one long hole.",,,Joellen McGann,https://farm2.staticflickr.com/1490/23566528884_ac0d21f7ae_b.jpg,https://farm2.staticflickr.com/1490/23566528884_ac0d21f7ae_b.jpg,https://www.flickr.com/photos/115096994@N02/23566528884,superuser,ThamesSwords
BAI-51223,433,Sword,Bronze Age,IIIb,"Brentford Public Library,Layton Collection, 01366,Now in London Museum",Museum of London,"England,Surrey,Mortlake,off Ship Public House, Mortlake, towards Surrey shore, R. Thames,February, 1873",England,Surrey,"Mortlake, London Sw14, UK",51.4698873,-0.2685226,,,2,1873,613,blade 42; hilt plate 56,,,Medium brown,,blade 42,,,,Tip of blade bent up. Encrusted with mud.,,Inacc.,Joellen McGann,https://farm2.staticflickr.com/1649/23566522454_09a2fbb6e6_b.jpg,https://farm2.staticflickr.com/1649/23566522454_09a2fbb6e6_b.jpg,https://www.flickr.com/photos/115096994@N02/23566522454,superuser,ThamesSwords
BAI-51233,433,Sword Handle,Bronze Age,IIIb,"London Museum, A.10944",Museum of London,"England,Middlesex,Staines,River Thames,1913,Hoard?",England,Greater London,"Staines-upon-thames, Surrey, UK",51.434012,-0.511044,,,,1913,212,33,,221,"White patina, green beneath.","Encrusted, rough.",6.5,,,,"Hilt flanged and slotted, two rivets.",,Inacc.,Joellen McGann,https://farm2.staticflickr.com/1468/23566518014_46bea7e4a0_b.jpg,https://farm2.staticflickr.com/1468/23566518014_46bea7e4a0_b.jpg,https://www.flickr.com/photos/115096994@N02/23566518014,superuser,ThamesSwords
BAI-51247,433,Sword,Bronze Age,IVb,"London Museum,49.107/824,Lloyd Coll.: deposited on permanent loan by Richmond Borough Council, 30.12.1949",Museum of London,"Thames,Surrey,Richmond,New lock and weir,June 18, 1891",England,,"Richmond, Richmond, Greater London, UK",51.4613531,-0.3032767,,18,6,1891,282,37,,,,,,,,,"Hilt has vestigal flanges, grooved sides, and a notch on each side of the finial, which bears on both faces surface marks possibly made by hilt-plate. Sword bent longitudinally and lower part broken off.",,"OK,J.K. Macdonald",Joellen McGann,https://farm2.staticflickr.com/1469/23566509134_5785d9b974_b.jpg,https://farm2.staticflickr.com/1469/23566509134_5785d9b974_b.jpg,https://www.flickr.com/photos/115096994@N02/23566509134,superuser,ThamesSwords
BAI-51258,433,Sword,Bronze Age,IIIa,"Private Collection,Thomas H. Knowles,49, Shakespeare Road,Hanwell, London, W.7",Private Collection,"England,Thames,London,Wandsworth, near,R. Thames, found in.,1915",England,Greater London,"London Borough Of Wandsworth, Greater London, UK",51.45190115,-0.19950823955687000,,,,1915,590,39 blade; 60 hilt,,548,,,6,Weight: 1 lb 3 1/3 oz. = 548 gms,,See also large disk from same place: association not stated.,,,,Joellen McGann,https://farm2.staticflickr.com/1524/23566502364_287e5777cb_b.jpg,https://farm2.staticflickr.com/1524/23566502364_287e5777cb_b.jpg,https://www.flickr.com/photos/115096994@N02/23566502364,superuser,ThamesSwords
BAI-51273,433,Leaf Sword Halstatt,Bronze Age,VI,"Private Collection,1929,Mr. Ivor Rowlands,Restaurant, Llangollen,Bought, among other objects at the sale of the late Rev. C.H. Drinkwater, St. George's Vicarage, Shrewsbury, 1923",Private Collection,"River Thames,(The Rev. W. G. D. Fletcher, F.S.A. understood from Mr. Drinkwater that it came from the Thames, there is no suggestion that is was found in Shropshire).",,,,,,,,,,Excluding hilt 476,46.8,,750,,,9,,Bronze,,A modern hilt has been fitted to it. Blade plain with lateral groove near each edge. There is no midrib. Signs of heavy use. Blade is somewhat worn near point + slightly bent. Maximum thickness near hilt.,"This was probably ""G 69 - Roman Sword. Lent by Rev. C.H. Drinkwater, Shrewsbury, to the Exhibition of Shropshire Antiquities, 1898: Shrops Arch. Trans, 2nd Series, Vol. X, Part IV, page XI (not numbered), among exhibits received since the catalogue was compiled.",,Joellen McGann,https://farm2.staticflickr.com/1568/23566493314_c92dd3c541_b.jpg,https://farm2.staticflickr.com/1568/23566493314_c92dd3c541_b.jpg,https://www.flickr.com/photos/115096994@N02/23566493314,superuser,ThamesSwords
BAI-50267,433,Sword,Bronze Age,,Private - Mike Smith,Private Collection,"England,Surrey,Betchworth,Found by Mike Smith while searching with a metal-detector",England,Surrey,"Betchworth, Surrey, UK",51.23040195,-0.2612444081128880,TQ 209 502,,,,,,,,,,,,,Single Find,Typology: Sword blade fragment,,,Joellen McGann,https://farm1.staticflickr.com/634/23550482002_90b1d1f3b2_b.jpg,https://farm1.staticflickr.com/634/23550482002_90b1d1f3b2_b.jpg,https://www.flickr.com/photos/115096994@N02/23550482002,superuser,SwordsPt3
BAI-50289,433,Sword,Bronze Age,,"John Holmes Collection, City Art Gallery, Leeds","City Art Gallery, Leeds",Provenance unknown,,,,,,,,,,380,47 (base of blade); butt of hilt 39,,,"Brown, blue + green patina",,,,,,"Narrow blade with well defined midrib, the point broken off + attached by wire. Hafting plate is modern, + the blade may be that of a long dagger + may have had rivet holes at the base.",,Catalogue No. but Handle modern.,Joellen McGann,https://farm6.staticflickr.com/5780/23550470932_ebd8cf97fb_b.jpg,https://farm6.staticflickr.com/5780/23550470932_ebd8cf97fb_b.jpg,https://www.flickr.com/photos/115096994@N02/23550470932,superuser,SwordsPt3
BAI-50291,433,Leaf shaped sword,Bronze Age,,"Liverpool Museum, 7390M",Liverpool Museum,Locality unknown,,,,,,,,,,219.5,42,,318.93,Dark green to black.,Much corroded.,10,,,,Part of blade + hilt are missing.,,,Joellen McGann,https://farm6.staticflickr.com/5684/23550469842_761d27e758_b.jpg,https://farm6.staticflickr.com/5684/23550469842_761d27e758_b.jpg,https://www.flickr.com/photos/115096994@N02/23550469842,superuser,SwordsPt3
BAI-50294,433,Sword,Bronze Age,,"Mus. London,Brentford Public Library,Layton Collection, 1341.",Museum of London,Locality unknown,,,,,,,,,,634 (628),hilt 59; blade 42,,,light brown- gold bronze patina,Smooth,blade 7,,,,"4 rivet holes with 2 rivets, + one long hole.  Much bent and twisted. Sharpish edges.",,Not checked,Joellen McGann,https://farm1.staticflickr.com/685/23550467912_b020d6fa4f_b.jpg,https://farm1.staticflickr.com/685/23550467912_b020d6fa4f_b.jpg,https://www.flickr.com/photos/115096994@N02/23550467912,superuser,SwordsPt3
BAI-50296,433,Sword,Bronze Age,,"Mus. London,Brentford Public Library,Layton Collection 01342",Museum of London,Locality unknown,,,,,,,,,,605,blade 32.5; hilt plate 54,,,,Some mud adheres. Parts of face overlaid with very thin flat dark golden bronze. Dark blackish brown bronze. A good deal of small soil encrustment on reverse.,blade 7,,,,2 rivets. Hilt broken through rivet hole. Point broken + bent. Blade slightly bent. Edges fairly sharp and regular.,,,Joellen McGann,https://farm6.staticflickr.com/5824/23550466412_7e9a7f62d4_b.jpg,https://farm6.staticflickr.com/5824/23550466412_7e9a7f62d4_b.jpg,https://www.flickr.com/photos/115096994@N02/23550466412,superuser,SwordsPt3
BAI-50304,433,Sword,Bronze Age,,"Mus. London,Brentford Public Library,Layton Collection, 01346",Museum of London,Locality unknown,,,,,,,,,,530,blade 37; hilt plate 51,,,"Brown and light green, a little mottled.",Slightly pitted,blade 5.75,,,,"Hilt broken, but welden in one place.",,,Joellen McGann,https://farm1.staticflickr.com/739/23550460722_5f062befbd_b.jpg,https://farm1.staticflickr.com/739/23550460722_5f062befbd_b.jpg,https://www.flickr.com/photos/115096994@N02/23550460722,superuser,SwordsPt3
BAI-50309,433,Sword,Bronze Age,IVa,"Brentford Public Library,Layton Collection, 01348,London Museum",Museum of London,"England,Middlesex,Locality unknown (Brentford probably)",Isle of Man,Greater London,,,,,,,,472,blade 34.5; hilt 43,,,"Pale greenish-brown, with patches of dark green thin encrustment.",Pitted.,blade 7,,,,3 rivet holes + 2 filled with metal from casting. Tip of blade is slightly bent under.,,,Joellen McGann,https://farm6.staticflickr.com/5745/23550457962_ddbd4b1fa0_b.jpg,https://farm6.staticflickr.com/5745/23550457962_ddbd4b1fa0_b.jpg,https://www.flickr.com/photos/115096994@N02/23550457962,superuser,SwordsPt3
BAI-50314,433,Leaf Shaped Sword,Bronze Age,,"Mus. London,Brentford Public Library,Layton Collection, O1372",Museum of London,Locality unknown,,,,,,,,,,340; 158.5,"blade 48.25, 48.5; hilt plate 65.75",,,Very dark greenish mottled darker - blackish generally.,"Smooth, long piece is pitted.","blade 7, nearly 7.75",,,,4 rivet holes,,,Joellen McGann,https://farm1.staticflickr.com/585/23550455232_b689913fcf_b.jpg,https://farm1.staticflickr.com/585/23550455232_b689913fcf_b.jpg,https://www.flickr.com/photos/115096994@N02/23550455232,superuser,SwordsPt3
BAI-50318,433,Leaf Shaped Sword,Bronze Age,,"Mus. London,Brentford Public Library,Layton Collection O1376",Museum of London,Locality unknown,,,,,,,,,,321.5,blade 39.5; hilt 61.75,,,Fairly dark brown - bronze shows.,Smooth. A very little encrustment + a few spots of emerald from encrustment.,"9, 8, 7.75",,,,Sharp edges.,,,Joellen McGann,https://farm6.staticflickr.com/5775/23550452522_c856bdf9bf_b.jpg,https://farm6.staticflickr.com/5775/23550452522_c856bdf9bf_b.jpg,https://www.flickr.com/photos/115096994@N02/23550452522,superuser,SwordsPt3
BAI-50322,433,Leaf Shaped Sword,Bronze Age,,"Mus. London,Brentford Public Library,Layton Collection,01380",Museum of London,Locality unknown,,,,,,,,,,257,"blade 36.25; hilt 57, 25",,,"Traces of blackish patina, mostly greyish bronze colour (patina removed).","Pitted. Golden bronze  shows on midrib, filed near break.",blade 6.25,,,,4 Rivet holes. Blade bent near where broken. Blade is bent near break. Flanges of hilt are filed.,,,Joellen McGann,https://farm6.staticflickr.com/5693/23550450442_852ce9798f_b.jpg,https://farm6.staticflickr.com/5693/23550450442_852ce9798f_b.jpg,https://www.flickr.com/photos/115096994@N02/23550450442,superuser,SwordsPt3
BAI-50324,433,Leaf shaped sword,Bronze Age,,"Mus. London,Brentford Public Library,Layton Collection, 01382",Museum of London,Locality unknown,,,,,,,,,,211,blade 33; hilt plate 50,,,"Brownish green with greyish green matte surface beneath, where patina is chipped off.",Slightly encrusted round rivet holes. Smooth generally. Traces of soil,blade 5.75,,,,1 Rivet. Sharp edges. Bent + slightly twisted where blade is broken.,,,Joellen McGann,https://farm1.staticflickr.com/675/23550449262_8a0d7a079b_b.jpg,https://farm1.staticflickr.com/675/23550449262_8a0d7a079b_b.jpg,https://www.flickr.com/photos/115096994@N02/23550449262,superuser,SwordsPt3
BAI-50326,433,Leaf shaped sword,Bronze Age,,"Mus. London,Brentford Public Library,Layton Collection, 01384",Museum of London,Locality unknown,,,,,,,,,,189,"blade 34.5; hilt 62.75, 33",,,"Dark brown, some blackish mottling.","Fairly smooth, slightly pitted. Surface hole on reverse of blade. Traces of light soil.",blade 7 1/8; hilt 8,,,,4 rivet holes. Edge turned under at A.,,,Joellen McGann,https://farm6.staticflickr.com/5725/23550448662_69ca1c3bc5_b.jpg,https://farm6.staticflickr.com/5725/23550448662_69ca1c3bc5_b.jpg,https://www.flickr.com/photos/115096994@N02/23550448662,superuser,SwordsPt3
BAI-50331,433,Leaf shaped sword,Bronze Age,,"London,Royal United Services Institution,Whitehall, SW,No. 581",Society of Antiquaries,,,,,,,,,,,414,"blade 30.75, 46, 17.5; hilt plate 60, 29, 18",,442.52,Dark brown - with dark golden bronze showing.,Smooth but slightly pocked.,"blade 7.25, 3.5, 3.75; at shoulders of blade + hilt plate 8.75",,,,"This has been broken in the middle of blade + repaired. End of blade is slightly bent. Raised ribs near the edges, right along blade.",,,Joellen McGann,https://farm1.staticflickr.com/656/23550446662_cab14185d4_b.jpg,https://farm1.staticflickr.com/656/23550446662_cab14185d4_b.jpg,https://www.flickr.com/photos/115096994@N02/23550446662,superuser,SwordsPt3
BAI-50334,433,Sword,Bronze Age,,"Ashmolean Museum, Oxford,1836, p. 122, No. 31,given by Mr. John Llyod of Palace-y-dhit",Ashmolean Museum,Provenance unknown,,,,,,,,,,,42,,538.44,Slight green-brown patina.,,8,,,,Edge of blade dented and jagged; point broken. condition good.,,,Joellen McGann,https://farm1.staticflickr.com/654/23550445012_0ab9f06797_b.jpg,https://farm1.staticflickr.com/654/23550445012_0ab9f06797_b.jpg,https://www.flickr.com/photos/115096994@N02/23550445012,superuser,SwordsPt3
